Date,Open,High,Low,Close,Adj Close,Volume
2019-07-15,77.629997,77.739998,74.180000,74.989998,58.363182,47400700
2019-07-22,75.239998,76.050003,74.500000,74.809998,58.223083,41941400
2019-07-29,74.879997,75.660004,71.180000,71.750000,55.841545,65667200
2019-08-05,70.779999,72.410004,69.400002,70.839996,55.133320,74585100
2019-08-12,70.059998,70.620003,66.529999,68.300003,53.156494,65583700
2019-08-19,68.970001,69.980003,67.029999,67.489998,53.179188,54254400
2019-08-26,68.120003,69.080002,66.970001,68.480003,53.959259,44667100
2019-09-02,67.889999,70.949997,67.629997,70.930000,55.889759,37128900
2019-09-09,71.160004,72.849998,70.699997,72.639999,57.237167,53614600
2019-09-16,75.040001,75.180000,71.860001,72.080002,56.795910,69361400
2019-09-23,71.519997,72.360001,70.629997,71.480003,56.323139,45481700
2019-09-30,71.239998,71.449997,66.309998,68.970001,54.345364,55874900
2019-10-07,68.699997,69.489998,66.639999,68.980003,54.353249,46524600
2019-10-14,68.599998,70.000000,67.610001,67.610001,53.273746,45876000
2019-10-21,67.820000,70.050003,67.820000,69.250000,54.565998,44987900
2019-10-28,69.459999,69.669998,67.139999,69.599998,54.841774,68222400
2019-11-04,70.070000,73.120003,69.940002,70.769997,55.763672,69964900
2019-11-11,70.209999,70.610001,68.180000,69.190002,55.176205,56898900
2019-11-18,68.699997,70.180000,67.320000,69.370003,55.319744,65856300
2019-11-25,69.370003,69.440002,68.000000,68.129997,54.330894,42501700
2019-12-02,68.500000,69.870003,67.519997,69.510002,55.431393,61232200
2019-12-09,69.080002,70.540001,68.669998,69.230003,55.208107,69770900
2019-12-16,69.699997,70.379997,69.239998,69.940002,55.774303,91676900
2019-12-23,69.860001,70.500000,69.529999,69.889999,55.734413,37508200
2019-12-30,70.089996,71.370003,69.010002,70.330002,56.085304,55684500
2020-01-06,70.320000,71.360001,68.629997,69.139999,55.136333,79414700
2020-01-13,69.199997,69.870003,68.290001,68.559998,54.673805,69089600
2020-01-20,68.379997,68.419998,66.040001,66.320000,52.887497,72860200
2020-01-27,65.419998,65.730003,61.860001,62.119999,49.538170,107926100
2020-02-03,61.380001,63.009998,59.889999,61.470001,49.019825,122578500
2020-02-10,60.480000,61.529999,59.619999,60.650002,48.365898,81510000
2020-02-17,60.150002,60.619999,58.790001,59.130001,47.830730,66886300
2020-02-24,57.619999,57.799999,48.009998,51.439999,41.610218,208900100
2020-03-02,52.590000,54.150002,47.200001,47.689999,38.576817,209216600
2020-03-09,41.709999,46.259998,35.000000,38.119999,30.835573,330945100
2020-03-16,34.400002,37.880001,31.230000,32.740002,26.483644,270112500
2020-03-23,32.529999,39.560001,30.110001,36.950001,29.889154,273676400
2020-03-30,36.230000,42.180000,35.860001,39.209999,31.717278,233798400
2020-04-06,39.880001,46.709999,39.230000,43.130001,34.888203,183686600
2020-04-13,44.450001,44.689999,38.930000,43.220001,34.960999,165309000
2020-04-20,40.750000,44.889999,39.630001,43.730000,35.373543,174641400
2020-04-27,43.590000,47.680000,42.230000,43.139999,34.896282,156797600
2020-05-04,42.509998,47.150002,42.220001,46.180000,37.355370,121538500
2020-05-11,46.110001,46.200001,40.200001,42.000000,33.974129,125827100
2020-05-18,44.400002,46.630001,43.450001,44.599998,36.776806,107687200
2020-05-25,45.740002,47.139999,44.369999,45.470001,37.494209,86717500
2020-06-01,45.320000,53.450001,44.799999,53.080002,43.769360,124828300
2020-06-08,54.720001,55.360001,45.910000,47.169998,38.896008,162174200
2020-06-15,45.349998,49.750000,44.750000,45.980000,37.914738,143790700
