Date,Open,High,Low,Close,Adj Close,Volume
2019-07-15,135.389999,136.360001,130.190002,130.309998,113.566772,43658100
2019-07-22,130.000000,131.529999,127.839996,130.729996,113.932793,39059400
2019-07-29,131.000000,133.309998,129.020004,131.070007,114.229134,36346400
2019-08-05,130.910004,132.759995,128.190002,132.039993,115.074486,34070100
2019-08-12,131.500000,134.100006,129.250000,131.360001,114.481873,32711600
2019-08-19,132.500000,132.660004,127.129997,127.730003,111.318268,42100300
2019-08-26,127.419998,132.399994,126.629997,128.360001,111.867340,53073100
2019-09-02,127.989998,129.899994,127.510002,128.210007,112.573883,22029800
2019-09-09,128.000000,131.770004,126.339996,130.779999,114.830444,32747600
2019-09-16,130.110001,132.000000,128.779999,131.649994,115.594345,31234900
2019-09-23,131.020004,132.779999,126.699997,128.600006,112.916336,30361500
2019-09-30,129.070007,134.699997,129.000000,133.660004,117.359222,40507800
2019-10-07,133.089996,133.820007,128.520004,131.330002,115.313377,33366400
2019-10-14,131.360001,137.490005,127.699997,127.699997,112.126060,62445700
2019-10-21,128.669998,130.580002,126.099998,128.350006,112.696815,47189600
2019-10-28,128.619995,133.529999,128.509995,131.199997,115.199234,35238700
2019-11-04,131.800003,133.039993,129.679993,133.000000,116.779709,28724300
2019-11-11,132.270004,134.970001,130.139999,134.940002,118.483109,30198100
2019-11-18,134.220001,138.630005,132.660004,138.070007,121.231400,37739100
2019-11-25,137.059998,138.270004,135.149994,137.490005,120.722107,25550300
2019-12-02,137.720001,141.580002,136.160004,140.380005,124.113670,29829100
2019-12-09,140.389999,142.059998,139.910004,141.380005,124.997765,25452400
2019-12-16,141.729996,147.839996,141.490005,146.059998,129.135498,47872200
2019-12-23,145.740005,146.759995,145.160004,145.750000,128.861389,17249600
2019-12-30,145.779999,146.199997,143.000000,144.279999,127.561707,18887700
2020-01-06,144.000000,146.179993,141.380005,145.059998,128.251343,32875300
2020-01-13,145.479996,149.410004,144.720001,149.169998,131.885117,32150600
