RiskAversion,ExcessReturn_Mean,ExcessReturn_STD,ExcessReturn_Sharpe
0.0,0.01988143253160058,0.062420374989418104,1.1033465043368509
0.1,0.024224034828404805,0.061018306195756704,1.3752351287008657
1.0,0.02240199680341242,0.05816312048679146,1.3342267859688677
