RiskAversion,ExcessReturn_Mean,ExcessReturn_STD,ExcessReturn_Sharpe
0.0,0.009959013004575894,0.052014827702574394,0.6632538173844951
0.1,0.009959013004575894,0.052014827702574394,0.6632538173844951
1.0,0.009959013004575894,0.052014827702574394,0.6632538173844951
