Date,Open,High,Low,Close,Adj Close,Volume
2023-10-09,143.660004,153.110001,143.500000,148.000000,145.434082,66863300
2023-10-16,149.449997,149.520004,142.119995,142.949997,140.471619,58242100
2023-10-23,142.940002,143.679993,135.190002,135.690002,133.337494,53801500
2023-10-30,136.440002,143.770004,136.039993,143.000000,140.520752,48679300
2023-11-06,143.169998,146.479996,142.789993,146.429993,143.891281,37517000
2023-11-13,145.699997,152.860001,145.160004,152.820007,150.170517,40907900
2023-11-20,152.080002,154.440002,151.919998,153.539993,150.878021,22773900
2023-11-27,153.429993,157.860001,152.710007,156.839996,154.120804,40750700
2023-12-04,156.020004,159.220001,155.880005,158.520004,155.771683,43606200
2023-12-11,158.520004,165.279999,158.149994,165.229996,162.365341,64644900
2023-12-18,165.919998,169.410004,165.550003,167.399994,164.497742,43726600
2023-12-25,167.460007,170.690002,167.179993,170.100006,167.150909,23864100
2024-01-01,169.089996,173.380005,168.910004,172.270004,169.283310,41866400
2024-01-08,172.020004,176.309998,168.639999,169.050003,167.143463,62172400
2024-01-15,164.869995,170.570007,164.300003,170.309998,168.389267,50810600
2024-01-22,170.460007,173.059998,168.440002,172.279999,170.337051,47481900
2024-01-29,172.240005,178.300003,171.300003,174.729996,172.759415,47277500
2024-02-05,173.860001,175.869995,172.919998,175.009995,173.036240,34167500
2024-02-12,174.779999,180.210007,172.619995,179.029999,177.010910,40865100
2024-02-19,179.190002,185.199997,178.410004,183.990005,181.914978,33098200
2024-02-26,183.750000,186.440002,182.240005,185.289993,183.200302,34948900
2024-03-04,184.710007,190.500000,184.270004,188.220001,186.097275,35039400
2024-03-11,187.279999,191.729996,186.220001,190.300003,188.153809,46785500
2024-03-18,190.630005,200.479996,189.889999,196.619995,194.402527,46169100
2024-03-25,196.600006,200.720001,194.059998,200.300003,198.041031,31935600
2024-04-01,199.990005,200.940002,195.110001,197.449997,195.223175,39451900
2024-04-08,197.619995,198.979996,182.539993,182.789993,181.782715,64684900
2024-04-15,184.500000,187.460007,179.199997,185.800003,184.776138,63173400
2024-04-22,185.990005,194.869995,185.979996,193.490005,192.423767,43855000
2024-04-29,193.479996,194.990005,188.460007,190.509995,189.460175,36411300
2024-05-06,191.729996,199.339996,189.820007,198.770004,197.674667,40334600
2024-05-13,198.800003,205.050003,198.039993,204.789993,203.661484,41773800
2024-05-20,204.389999,205.880005,195.399994,200.710007,199.603973,56644200
2024-05-27,199.860001,203.300003,196.889999,202.630005,201.513397,34277800
2024-06-03,202.309998,202.419998,195.330002,199.949997,198.848160,36249000
2024-06-10,199.240005,200.839996,190.880005,193.779999,192.712158,43519600
2024-06-17,193.479996,199.449997,192.639999,196.300003,195.218277,47452000
2024-06-24,197.809998,202.600006,196.279999,202.259995,201.145432,47681500
2024-07-01,202.839996,210.380005,202.660004,204.789993,203.661484,31662700
2024-07-08,205.039993,209.759995,202.100006,204.940002,204.940002,52192200
2024-07-15,207.190002,217.559998,206.720001,209.779999,209.779999,54355400
2024-07-19,211.199997,212.350006,208.919998,209.779999,209.779999,8090915
